ActualPosition,TargetPosition,ActualVelocity,TargetVelocity,TargetAcceleration,PositionError
749.849854,856.815001,7413.417079,14.4,0.12,-106.965147
764.533081,871.215001,7554.058235,14.52,7.485,-106.68192
779.403076,885.735001,7662.642086,22.005,-7.185,-106.331925
801.963501,907.740001,7752.529176,14.82,0.12,-105.7765
817.108154,922.560001,7768.659768,14.94,-14.94,-105.451847
832.373657,937.500001,7769.407385,0,22.635,-105.126344
832.373657,937.500001,7769.407385,22.635,-7.395,-105.126344
855.483398,960.135001,7790.846496,15.24,0.12,-104.651603
871.078491,975.375001,7834.991647,15.36,7.905,-104.29651
886.827393,990.735001,7908.356354,23.265,-7.605,-103.907608
910.865479,1014.000001,8065.385835,15.66,0.12,-103.134522
927.13623,1029.660001,8185.99079,15.78,-15.78,-102.523771
943.621216,1045.440001,8311.04894,0,39.975,-101.818785
943.621216,1045.440001,8311.04894,39.975,-23.775,-101.818785
985.462646,1085.415001,8549.252422,16.2,8.325,-99.952355
1002.348633,1101.615001,8589.620061,24.525,-8.025,-99.266368
1027.74353,1126.140001,8592.309327,16.5,0.12,-98.396471
1044.673462,1142.640001,8566.456065,16.62,-16.62,-97.966539
1061.581421,1159.260001,8531.583129,0,25.155,-97.67858
1061.581421,1159.260001,8531.583129,25.155,-8.235,-97.67858
1086.937866,1184.415001,8480.340525,16.92,0.12,-97.477135
1103.829346,1201.335001,8454.10605,17.04,8.745,-97.505655
1120.731812,1218.375001,8441.672189,25.785,-8.445,-97.643189
1146.071777,1244.160001,8438.66172,17.34,0.12,-98.088224
1162.974243,1261.500001,8443.08741,17.46,-17.46,-98.525758
1179.827271,1278.960001,8439.14391,0,26.415,-99.13273
1179.827271,1278.960001,8439.14391,26.415,-8.655,-99.13273
1204.985962,1305.375001,8402.818439,17.76,0.12,-100.389039
1221.674194,1323.135001,8359.647094,17.88,9.165,-101.460807
1238.258057,1341.015001,8302.368933,27.045,-8.865,-102.756944
1263.010254,1368.060001,8213.971499,18.18,0.12,-105.049747
1279.456787,1386.240001,8172.521575,18.3,-18.3,-106.783214
1295.870361,1404.540001,8147.939666,0,27.675,-108.66964
1295.870361,1404.540001,8147.939666,27.675,-9.075,-108.66964
1320.501709,1432.215001,8148.88866,18.6,0.12,-111.713292
1336.975708,1450.815001,8175.732653,18.72,9.585,-113.839293
1353.554077,1469.535001,8225.332501,28.305,-9.285,-115.980924
1378.67981,1497.840001,8346.434072,19.02,0.12,-119.160191
1395.631714,1516.860001,8456.913026,19.14,-19.14,-121.228287
1412.814331,1536.000001,8585.180138,0,48.375,-123.18567
1412.814331,1536.000001,8585.180138,48.375,-48.375,-123.18567
1457.067261,1584.375001,8997.749457,0,19.56,-127.30774
1457.067261,1584.375001,8997.749457,19.56,10.005,-127.30774
1475.535278,1603.935001,9236.307994,29.565,-9.705,-128.399723
1504.039307,1633.500001,9652.566349,19.86,0.12,-129.460694
1523.52356,1653.360001,9925.62411,19.98,-19.98,-129.836441
1543.381348,1673.340001,10161.05504,0,30.195,-129.958653
1543.381348,1673.340001,10161.05504,30.195,-9.915,-129.958653
1573.681641,1703.535001,10407.9118,20.28,0.12,-129.85336
1594.14917,1723.815001,10505.32621,20.4,10.425,-129.665831
1614.743042,1744.215001,10557.38414,30.825,-10.125,-129.471959
1645.966187,1775.040001,10600.18023,20.7,0.12,-129.073814
1667.054443,1795.740001,10645.14359,20.82,-20.82,-128.685558
1688.378906,1816.560001,10727.18273,0,31.455,-128.181095
1688.378906,1816.560001,10727.18273,31.455,-10.335,-128.181095
1720.766602,1848.015001,10903.18036,21.12,0.12,-127.248399
1742.629395,1869.135001,11031.20166,21.24,10.845,-126.505606
1764.717407,1890.375001,11151.69814,32.085,-10.545,-125.657594
1798.269653,1922.460001,11321.56731,21.54,0.12,-124.190348
1820.895996,1944.000001,11428.32569,21.66,-21.66,-123.104005
1843.69812,1965.660001,11529.17295,0,32.715,-121.961881
1843.69812,1965.660001,11529.17295,32.715,-10.755,-121.961881
1878.173218,1998.375001,11649.5596,21.96,0.12,-120.201783
1901.195068,2020.335001,11682.55166,22.08,11.265,-119.139933
1924.178467,2042.415001,11666.57052,33.345,-10.965,-118.236534
1958.461304,2075.760001,11552.69373,22.38,0.12,-117.298697
1981.087646,2098.140001,11425.43697,22.5,-22.5,-117.052355
2003.494263,2120.640001,11268.67041,0,33.975,-117.145738
2003.494263,2120.640001,11268.67041,33.975,-11.175,-117.145738
2036.541138,2154.615001,10993.32325,22.8,0.12,-118.073863
2058.184204,2177.415001,10791.48429,22.92,11.685,-119.230797
2079.486694,2200.335001,10581.46635,34.605,-11.385,-120.848307
2110.764771,2234.940001,10266.85519,23.22,0.12,-124.17523
2131.188354,2258.160001,10066.58512,23.34,-23.34,-126.971647
2151.304321,2281.500001,9880.724418,0,35.235,-130.19568
2151.304321,2281.500001,9880.724418,35.235,-11.595,-130.19568
2181.143188,2316.735001,9677.331748,23.64,0.12,-135.591813
2200.98999,2340.375001,9633.486644,23.76,36.165,-139.385011
2221.001587,2364.135001,9690.590738,59.925,-35.745,-143.133414
2272.873535,2424.060001,10345.14317,24.18,-24.18,-151.186466
2294.692383,2448.240001,10778.60997,0,36.495,-153.547618
2294.692383,2448.240001,10778.60997,36.495,-12.015,-153.547618
2328.804932,2484.735001,11517.98774,24.48,0.12,-155.930069
2352.442017,2509.215001,12008.66558,24.6,12.525,-156.772984
2376.848145,2533.815001,12469.84056,37.125,-12.225,-156.966856
2414.992676,2570.940001,13127.0357,24.9,0.12,-155.947325
2441.491699,2595.840001,13571.88755,25.02,-25.02,-154.348302
2468.688354,2620.860001,14000.7873,0,37.755,-152.171647
2468.688354,2620.860001,14000.7873,37.755,-12.435,-152.171647
2510.293579,2658.615001,14486.97252,25.32,0.12,-148.321422
2538.429565,2683.935001,14651.5226,25.44,12.945,-145.505436
2566.82373,2709.375001,14701.47654,38.385,-12.645,-142.551271
2609.846191,2747.760001,14687.87846,25.74,0.12,-137.91381
2638.575439,2773.500001,14663.38233,25.86,-25.86,-134.924562
2667.205811,2799.360001,14603.88075,0,39.015,-132.15419
2667.205811,2799.360001,14603.88075,39.015,-12.855,-132.15419
2709.827271,2838.375001,14400.60194,26.16,0.12,-128.54773
2737.886353,2864.535001,14190.13067,26.28,13.365,-126.648648
2765.494995,2890.815001,13923.50083,39.645,-13.065,-125.320006
2805.90271,2930.460001,13439.45595,26.58,0.12,-124.557291
2832.022705,2957.040001,13053.79659,26.7,-26.7,-125.017296
2857.478027,2983.740001,12628.98806,0,40.275,-126.261974
2857.478027,2983.740001,12628.98806,40.275,-13.275,-126.261974
2894.320679,3024.015001,11975.20325,27,0.12,-129.694322
2918.056641,3051.015001,11566.7036,27.12,13.785,-132.95836
2941.221313,3078.135001,11208.47141,40.905,-13.485,-136.913688
2975.344849,3119.040001,10849.22425,27.42,0.12,-143.695152
2997.943726,3146.460001,10768.18604,27.54,-27.54,-148.516275
3020.646973,3174.000001,10831.74383,0,41.535,-153.353028
3020.646973,3174.000001,10831.74383,41.535,-13.695,-153.353028
3055.462646,3215.535001,11211.33013,27.84,0.12,-160.072355
3079.47876,3243.375001,11641.8584,27.96,14.205,-163.896241
3104.247437,3271.335001,12171.21708,42.165,-13.905,-167.087564
3143.117065,3313.500001,13083.60278,28.26,0.12,-170.382936
3170.390625,3341.760001,13744.02131,28.38,-28.38,-171.369376
3198.790283,3370.140001,14426.33384,0,42.795,-171.349718
3198.790283,3370.140001,14426.33384,42.795,-14.115,-171.349718
3243.070679,3412.935001,15372.68926,28.68,0.12,-169.864322
3273.370972,3441.615001,15843.92734,28.8,14.625,-168.244029
3304.099731,3470.415001,16122.53808,43.425,-14.325,-166.31527
3350.923462,3513.840001,16256.2445,29.1,0.12,-162.916539
3382.509155,3542.940001,16260.94985,29.22,-29.22,-160.430846
3414.210205,3572.160001,16248.87797,0,44.055,-157.949796
3414.210205,3572.160001,16248.87797,44.055,-14.535,-157.949796
3461.775513,3616.215001,16181.51939,29.52,0.12,-154.439488
3493.372192,3645.735001,16076.79575,29.64,15.045,-152.362809
3524.864502,3675.375001,15930.62489,44.685,-14.745,-150.510499
3571.743164,3720.060001,15680.35087,29.94,0.12,-148.316837
3602.565308,3750.000001,15490.72458,30.06,-30.06,-147.434693
3632.931519,3780.060001,15255.47598,0,45.315,-147.128482
3632.931519,3780.060001,15255.47598,45.315,-14.955,-147.128482
3677.618408,3825.375001,14813.65614,30.36,0.12,-147.756593
3706.875,3855.735001,14499.41138,30.48,15.465,-148.860001
3735.802002,3886.215001,14229.30793,45.945,-15.165,-150.412999
3778.736572,3932.160001,13977.56041,30.78,0.12,-153.423429
3807.213135,3962.940001,13916.19411,30.9,-30.9,-155.726866
3835.689697,3993.840001,13934.62603,0,46.575,-158.150304
3835.689697,3993.840001,13934.62603,46.575,-15.375,-158.150304
3878.530884,4040.415001,14068.24301,31.2,0.12,-161.884117
3907.348022,4071.615001,14214.9203,31.32,15.885,-164.266979
3936.549683,4102.935001,14423.94943,47.205,-15.585,-166.385318
3981.307983,4150.140001,14873.59779,31.62,0.12,-168.832018
4011.80603,4181.760001,15236.87116,31.74,-31.74,-169.953971
4042.825928,4213.500001,15614.52253,0,47.835,-170.674073
4042.825928,4213.500001,15614.52253,47.835,-15.795,-170.674073
4090.413208,4261.335001,16141.05135,32.04,0.12,-170.921793
4122.954712,4293.375001,16476.56692,32.16,16.305,-170.420289
4156.029053,4325.535001,16798.45749,48.465,-16.005,-169.505948
4206.296997,4374.000001,17191.16987,32.46,0.12,-167.703004
4239.981079,4406.460001,17319.78319,32.58,-32.58,-166.478922
4273.692627,4439.040001,17311.98505,0,49.095,-165.347374
4273.692627,4439.040001,17311.98505,49.095,-16.215,-165.347374
4324.169312,4488.135001,17119.75373,32.88,0.12,-163.965689
4357.595215,4521.015001,16939.47313,33,16.725,-163.419786
4390.713501,4554.015001,16728.99205,49.725,-16.425,-163.3015
4439.729004,4603.740001,16364.15267,33.3,0.12,-164.010997
4471.962891,4637.040001,16100.25999,33.42,-33.42,-165.07711
4503.88916,4670.460001,15847.20881,0,50.355,-166.570841
4503.88916,4670.460001,15847.20881,50.355,-16.635,-166.570841
4551.470947,4720.815001,15592.84704,33.72,0.12,-169.344054
4583.232422,4754.535001,15560.11828,33.84,17.145,-171.302579
4615.186157,4788.375001,15647.16031,50.985,-16.845,-173.188844
4663.811646,4839.360001,15993.51335,34.14,0.12,-175.548355
4696.951904,4873.500001,16357.82264,34.26,-34.26,-176.548097
4730.83374,4907.760001,16809.80599,0,51.615,-176.926261
4730.83374,4907.760001,16809.80599,51.615,-17.055,-176.926261
4782.694702,4959.375001,17509.50142,34.56,0.12,-176.680299
4817.839966,4993.935001,17892.51228,34.68,17.565,-176.095035
4853.485107,5028.615001,18182.49807,52.245,-17.265,-175.129894
4907.817993,5080.860001,18489.27974,34.98,0.12,-173.042008
4944.331055,5115.840001,18624.0394,35.1,-35.1,-171.508946
4980.783691,5150.940001,18670.88055,0,52.875,-170.15631
4980.783691,5150.940001,18670.88055,52.875,-17.475,-170.15631
5035.094604,5203.815001,18493.67773,35.4,0.12,-168.720397
5070.926514,5239.215001,18222.98784,35.52,17.985,-168.288487
5106.384888,5274.735001,17895.27887,53.505,-17.685,-168.350113
5158.66333,5328.240001,17381.82401,35.82,0.12,-169.576671
5192.929688,5364.060001,17056.20787,35.94,-35.94,-171.130313
5226.893921,5400.000001,16774.12389,0,54.135,-173.10608
5226.893921,5400.000001,16774.12389,54.135,-17.895,-173.10608
5277.65625,5454.135001,16540.95465,36.24,0.12,-176.478751
5311.565552,5490.375001,16557.01543,36.36,18.405,-178.809449
5345.639648,5526.735001,16699.27049,54.765,-18.105,-181.095353
5397.324829,5581.500001,17059.90248,36.66,0.12,-184.175172
5432.486572,5618.160001,17386.93673,36.78,-36.78,-185.673429
5468.378906,5654.940001,17800.16981,0,55.395,-186.561095
5468.378906,5654.940001,17800.16981,55.395,-18.315,-186.561095
5523.310547,5710.335001,18491.74859,37.08,0.12,-187.024454
5560.444336,5747.415001,18883.07729,37.2,18.825,-186.970665
5598.012085,5784.615001,19167.31294,56.025,-18.525,-186.602916
5655.17395,5840.640001,19431.14138,37.5,0.12,-185.466051
5693.675537,5878.140001,19553.6174,37.62,-37.62,-184.464464
5732.270508,5915.760001,19641.86789,0,56.655,-183.489493
5732.270508,5915.760001,19641.86789,56.655,-18.735,-183.489493
5790.19043,5972.415001,19642.67417,37.92,0.12,-182.224571
5828.867798,6010.335001,19570.13189,38.04,19.245,-181.467203
5867.407837,6048.375001,19455.36804,57.285,-18.945,-180.967164
5924.745483,6105.660001,19226.48024,38.34,0.12,-180.914518
5962.659302,6144.000001,19040.29872,38.46,-38.46,-181.340699
6000.490723,6182.460001,18863.75081,0,57.915,-181.969278
6000.490723,6182.460001,18863.75081,57.915,-19.155,-181.969278
6057.207642,6240.375001,18717.00505,38.76,0.12,-183.167359
6094.923706,6279.135001,18714.30194,38.88,19.665,-184.211295
6132.595825,6318.015001,18742.81965,58.545,-19.365,-185.419176
6189.290771,6376.560001,18811.50767,39.18,0.12,-187.26923
6227.462769,6415.740001,18920.17518,39.3,-39.3,-188.277232
6265.93689,6455.040001,19103.02138,0,59.175,-189.103111
6265.93689,6455.040001,19103.02138,59.175,-19.575,-189.103111
6324.279785,6514.215001,19480.93761,39.6,0.12,-189.935216
6363.676758,6553.815001,19753.29218,39.72,20.085,-190.138243
6403.623047,6593.535001,20033.14062,59.805,-19.785,-189.911954
6464.256592,6653.340001,20436.90221,40.02,0.12,-189.083409
6504.829102,6693.360001,20623.72095,40.14,-40.14,-188.530899
6545.445557,6733.500001,20690.7114,0,60.435,-188.054444
6545.445557,6733.500001,20690.7114,60.435,-19.995,-188.054444
6606.430664,6793.935001,20603.75265,40.44,0.12,-187.504337
6646.887817,6834.375001,20458.31286,40.56,20.505,-187.487184
6687.004395,6874.935001,20264.00968,61.065,-20.205,-187.930606
6746.583252,6936.000001,19906.37085,40.86,0.12,-189.416749
6786.057129,6976.860001,19668.6311,40.98,-40.98,-190.802872
6825.481567,7017.840001,19502.43115,0,61.695,-192.358434
6825.481567,7017.840001,19502.43115,61.695,-20.415,-192.358434
6884.725342,7079.535001,19485.60756,41.28,0.12,-194.809659
6924.605713,7120.815001,19642.04253,41.4,20.925,-196.209288
6965.046387,7162.215001,19930.66098,62.325,-20.625,-197.168614
7026.877441,7224.540001,20560.24952,41.7,0.12,-197.66256
7068.696899,7266.240001,21004.19065,41.82,-41.82,-197.543102
7111.049194,7308.060001,21397.76143,0,62.955,-197.010807
7111.049194,7308.060001,21397.76143,62.955,-20.835,-197.010807
7175.626831,7371.015001,21872.4589,42.12,0.12,-195.38817
7219.033813,7413.135001,22081.61766,42.24,21.345,-194.101188
7262.358398,7455.375001,22158.40444,63.585,-21.045,-193.016603
7326.985474,7518.960001,21991.04835,42.54,0.12,-191.974527
7369.744263,7561.500001,21710.62905,42.66,-42.66,-191.755738
7412.113037,7604.160001,21363.17893,0,64.215,-192.046964
7412.113037,7604.160001,21363.17893,64.215,-21.255,-192.046964
7474.9823,7668.375001,20883.66013,42.96,0.12,-193.392701
7516.554565,7711.335001,20640.36682,43.08,21.765,-194.780436
7558.071899,7754.415001,20489.79642,64.845,-21.465,-196.343102
7620.413818,7819.260001,20477.04559,43.38,0.12,-198.846183
7662.216797,7862.640001,20609.13753,43.5,-43.5,-200.423204
7704.525146,7906.140001,20861.99906,0,65.475,-201.614855
7704.525146,7906.140001,20861.99906,65.475,-21.675,-201.614855
7769.009399,7971.615001,21418.18443,43.8,0.12,-202.605602
7812.476807,8015.415001,21801.25395,43.92,22.185,-202.938194
7856.273804,8059.335001,22123.84328,66.105,-21.885,-203.061197
7922.60376,8125.440001,22436.76553,44.22,0.12,-202.836241
7967.191772,8169.660001,22551.23703,44.34,-44.34,-202.468229
8011.873169,8214.000001,22616.01405,0,66.735,-202.126832
8011.873169,8214.000001,22616.01405,66.735,-22.095,-202.126832
8079.054565,8280.735001,22651.25531,44.64,0.12,-201.680436
8123.911743,8325.375001,22628.97626,44.76,22.605,-201.463258
8168.659058,8370.135001,22562.62784,67.365,-22.305,-201.475943
8235.576782,8437.500001,22404.00292,45.06,0.12,-201.923219
8280.274658,8482.560001,22329.70807,45.18,-45.18,-202.285343
8325.021973,8527.740001,22301.90469,0,67.995,-202.718028
8325.021973,8527.740001,22301.90469,67.995,-22.515,-202.718028
8392.060547,8595.735001,22321.83549,45.48,0.12,-203.674454
8436.824341,8641.215001,22361.94656,45.6,23.025,-204.39066
8481.807861,8686.815001,22428.64176,68.625,-22.725,-205.00714
8549.824219,8755.440001,22615.23354,45.9,0.12,-205.615782
8595.532837,8801.340001,22811.58761,46.02,-46.02,-205.807164
8641.593018,8847.360001,23046.48558,0,69.255,-205.766983
8641.593018,8847.360001,23046.48558,69.255,-22.935,-205.766983
8711.350708,8916.615001,23401.49958,46.32,0.12,-205.264293
8758.026123,8962.935001,23566.86074,46.44,23.445,-204.908878
8804.679565,9009.375001,23630.70897,69.885,-23.145,-204.695436
8874.750366,9079.260001,23583.55431,46.74,0.12,-204.509635
8921.217041,9126.000001,23457.12806,46.86,-46.86,-204.78296
8967.348633,9172.860001,23258.94755,0,70.515,-205.511368
8967.348633,9172.860001,23258.94755,70.515,-23.355,-205.511368
9036.123047,9243.375001,22928.80877,47.16,0.12,-207.251954
9081.914062,9290.535001,22759.1756,47.28,23.865,-208.620939
9127.76001,9337.815001,22684.72957,71.145,-23.565,-210.054991
9197.193604,9408.960001,22876.10267,47.58,0.12,-211.766397
9244.160156,9456.540001,23208.34889,47.7,-47.7,-212.379845
9291.643066,9504.240001,23619.98037,0,71.775,-212.596935
9291.643066,9504.240001,23619.98037,71.775,-23.775,-212.596935
9363.740845,9576.015001,24224.31689,48,0.12,-212.274156
9412.503662,9624.015001,24578.74523,48.12,24.285,-211.511339
9461.618042,9672.135001,24858.88909,72.405,-23.985,-210.516959
9535.248413,9744.540001,25017.48266,48.42,0.12,-209.291588
9584.115601,9792.960001,24922.98678,48.54,-48.54,-208.8444
9632.735596,9841.500001,24691.00542,0,73.035,-208.764405
9632.735596,9841.500001,24691.00542,73.035,-24.195,-208.764405
9704.981689,9914.535001,24188.90522,48.84,0.104902,-209.553312
9752.788696,9963.375001,23878.7886,48.944902,24.35951,-210.586305
9800.524292,10012.3199,23679.17191,73.304412,-24.584804,-211.795611
9872.127686,10085.62431,23595.74044,48.719608,-0.12,-213.496628
9920.050049,10134.34392,23680.00781,48.599608,-48.599608,-214.293873
9968.466797,10182.94353,23901.98434,0,72.674412,-214.476733
9968.466797,10182.94353,23901.98434,72.674412,-24.374804,-214.476733
10042.00378,10255.61794,24424.13689,48.299608,-0.12,-213.614158
10091.37634,10303.91755,24770.00831,48.179608,23.864804,-212.541207
10141.02905,10352.09716,25043.80215,72.044412,-24.164804,-211.068104
10215.89539,10424.14157,25264.69601,47.879608,-0.12,-208.246183
10265.86121,10472.02118,25275.09705,47.759608,-47.759608,-206.159971
10315.7721,10519.78079,25216.00957,0,71.414412,-204.00869
10315.7721,10519.78079,25216.00957,71.414412,-23.954804,-204.00869
10390.3363,10591.1952,25043.06588,47.459608,-0.12,-200.858893
10439.62097,10638.65481,24836.1065,47.339608,23.444804,-199.033833
10488.58154,10685.99441,24575.6382,70.784412,-23.744804,-197.412869
10561.59668,10756.77882,24217.99976,47.039608,-0.12,-195.182144
10609.94202,10803.81843,24031.92979,46.919608,-46.919608,-193.876415
10657.99622,10850.73804,23878.62204,0,70.154412,-192.741824
10657.99622,10850.73804,23878.62204,70.154412,-23.534804,-192.741824
10729.79736,10920.89245,23733.03588,46.619608,-0.12,-191.095089
10777.55493,10967.51206,23679.17556,46.499608,23.024804,-189.957127
10825.2356,11014.01167,23654.83792,69.524412,-23.324804,-188.776071
10896.88843,11083.53608,23721.51274,46.199608,-0.12,-186.647651
10944.70093,11129.73569,23804.81015,46.079608,-46.079608,-185.034759
10992.37061,11175.8153,23849.04358,0,68.894412,-183.44469
10992.37061,11175.8153,23849.04358,68.894412,-23.114804,-183.44469
11063.42468,11244.70971,23768.341,45.779608,-0.12,-181.285023
11110.49561,11290.48931,23616.85546,45.659608,22.604804,-179.993709
11157.08313,11336.14892,23380.20338,68.264412,-22.904804,-179.065792
11225.9729,11404.41333,22909.76157,45.359608,-0.12,-178.440434
11271.28052,11449.77294,22569.37293,45.239608,-45.239608,-178.492424
11316.22009,11495.01255,22257.05886,0,67.634412,-178.792457
11316.22009,11495.01255,22257.05886,67.634412,-22.694804,-178.792457
11383.21472,11562.64696,21944.92058,44.939608,-0.12,-179.432239
11427.9126,11607.58657,21914.08904,44.819608,22.184804,-179.673971
11472.9126,11652.40618,22046.85763,67.004412,-22.484804,-179.493579
11541.07178,11719.41059,22480.9126,44.519608,-0.12,-178.338812
11586.89026,11763.9302,22819.87929,44.399608,-44.399608,-177.039938
11633.08777,11808.3298,23137.52824,0,66.374412,-175.242035
11633.08777,11808.3298,23137.52824,66.374412,-22.274804,-175.242035
11702.98828,11874.70422,23508.37086,44.099608,-0.12,-171.715935
11749.55383,11918.80382,23610.90819,43.979608,21.764804,-169.249991
11795.81177,11962.78343,23549.79828,65.744412,-22.064804,-166.971664
11864.4104,12028.52784,23155.12175,43.679608,-0.12,-164.117444
11909.46533,12072.20745,22733.4562,43.559608,-43.559608,-162.742119
11953.9325,12115.76706,22268.96821,0,65.114412,-161.834564
11953.9325,12115.76706,22268.96821,65.114412,-21.854804,-161.834564
12019.65271,12180.88147,21652.28092,43.259608,-0.12,-161.228761
12062.93335,12224.14108,21341.71924,43.139608,21.344804,-161.207729
12105.91187,12267.28069,21121.01617,64.484412,-21.644804,-161.368822
12170.16541,12331.7651,20997.66521,42.839608,-0.12,-161.599694
12213.21533,12374.60471,21080.69508,42.719608,-42.719608,-161.389374
12256.50696,12417.32431,21280.46334,0,63.854412,-160.817356
12256.50696,12417.32431,21280.46334,63.854412,-21.434804,-160.817356
12321.65588,12481.17873,21642.79117,42.419608,-0.12,-159.522842
12365.23315,12523.59833,21831.12226,42.299608,20.924804,-158.36518
12408.95325,12565.89794,21952.62043,63.224412,-21.224804,-156.944695
12474.59656,12629.12235,22004.14847,41.999608,-0.12,-154.525795
12518.21777,12671.12196,21970.94329,41.879608,-41.879608,-152.904188
12561.67969,12713.00157,21886.52417,0,62.594412,-151.321881
12561.67969,12713.00157,21886.52417,62.594412,-21.014804,-151.321881
12626.41663,12775.59598,21649.90805,41.579608,-0.12,-149.179355
12669.1095,12817.17559,21421.02929,41.459608,20.504804,-148.066092
12711.41785,12858.6352,21168.40241,61.964412,-20.804804,-147.21735
12774.38599,12920.59961,20814.77362,41.159608,-0.12,-146.213622
12816.05164,12961.75922,20634.31068,41.039608,-41.039608,-145.70758
12857.47559,13002.79882,20502.88769,0,61.334412,-145.323238
12857.47559,13002.79882,20502.88769,61.334412,-20.594804,-145.323238
12919.25171,13064.13324,20382.98919,40.739608,-0.12,-144.881527
12960.41748,13104.87284,20355.01791,40.619608,20.084804,-144.455364
13001.6272,13145.49245,20378.72276,60.704412,-20.384804,-143.865254
13063.61206,13206.19686,20513.63206,40.319608,-0.12,-142.584802
13105.13489,13246.51647,20651.89612,40.199608,-40.199608,-141.381583
13146.81702,13286.71608,20801.00417,0,60.074412,-139.899062
